Mean Speckle Flow Index,Mean Speckle Contrast
11176.849954928417,0.0693277039501533
11147.559273503655,0.06944085181783163
11182.383162687998,0.06927509441965893
11417.727498584369,0.06851465453180348
12378.744663449874,0.065657372215003
13181.589485107585,0.06352634115299442
13547.006301175792,0.06268923351295881
13491.062713086294,0.06275428551232742
13376.568799365456,0.06311886112145434
13152.145078448557,0.0637073150242408
12823.394276786032,0.06456207215297277
12649.043945050878,0.06497133823488538
12455.565252069524,0.0654883106261934
12387.602169704289,0.06569349874035543
12162.911871337936,0.06631028806527484
12183.497102198575,0.06626120670213587
12249.987360029209,0.06602154466770559
12447.151557506195,0.0655153266933229
12596.765214718424,0.06511630780407178
12604.718949920407,0.06509920225981465
12470.828338220657,0.06543628225196502
12319.388165599363,0.06582721662442488
12240.986757605591,0.06615843102181129
12065.131681016228,0.0665746284688309
11964.0327895015,0.06683740263451421
11705.128050042096,0.06758897545920843
11581.792195423188,0.06800585975901204
11463.080607954622,0.06832890725163746
11455.498350210612,0.06838160597929449
11337.95960074538,0.06872336136366929
11416.498486122104,0.06844530198889003
11562.567527437344,0.06805163942992161
11566.681076583436,0.06804563175415243
11480.974477349157,0.0683127682560073
11292.213046949451,0.06883159391145205
11303.879504392398,0.06885111740361438
11212.733410720672,0.0691000564229074
11117.345866489186,0.06950442258956235
11232.21504819073,0.06909374274040074
12067.089348785232,0.06651026750655993
12980.809402063918,0.06401265205526616
13495.135992462798,0.0628055623918157
13574.951254407555,0.0625886654245511
13538.223350520891,0.06275894022068726
13236.542151058376,0.06343419688728004
12777.097280024203,0.06455427713970517
12590.218368078224,0.065032803202534
12489.65804185882,0.0653507692261815
12274.497044538019,0.06591432294244165
12081.261688368517,0.06646409292781547
12055.790001057718,0.0665048620760755
12259.484420402996,0.06595241741559808
12526.481889370258,0.06528521321219581
12647.062327831123,0.06494855198571937
12631.23165592767,0.06500022257047211
12491.664558761644,0.0652868452249894
12478.727556205855,0.06530747854060176
12351.041469546255,0.06570652239126838
12155.396842938175,0.06621632564761705
11991.279692052585,0.06672725817463927
11810.923272519774,0.06723025113682717
11676.800108335228,0.06758104433215173
11599.09242792865,0.06785836248096308
11585.509480874172,0.06788242617470866
11515.026594652625,0.06810429715852884
11525.941578143815,0.06806303428419139
11678.262814042235,0.0676503822392686
11702.965309691655,0.0675514056139711
11622.532659935276,0.06776324125963881
11552.603538959265,0.06798497745037321
11589.59610617597,0.06787729003136368
11589.46288165214,0.06785232112119603
11653.017906605326,0.06766403730372657
12401.859596034497,0.0654882453764838
13106.734546497104,0.06369128027012307
13403.68143566158,0.0629584003849387
13529.85534926157,0.06266389642802694
13402.612566350437,0.06297665795542284
13166.08813252095,0.06354096142909552
12811.258809151688,0.06443174469328578
12609.871450856986,0.06493900483162855
12567.639637961522,0.0650596799160779
12456.188960399923,0.06539673116989848
12231.563795868637,0.06595463239174744
12120.203884267288,0.0662470810430518
12245.58955386392,0.06588902893542485
12461.964587076378,0.06532382495406458
12615.468601039067,0.06489821424752555
12700.531829003141,0.064675980716103
12588.448603417522,0.06495174800890727
12490.8044223592,0.06523995998866376
12366.86617745256,0.06554193235613079
12157.800454838249,0.06609446577701711
11970.975444780672,0.06666994594401246
11919.998644816938,0.0668179452678139
11868.187077975046,0.06692414214855194
11819.741390418247,0.06709005886622271
11804.259525962958,0.06710195589579404
11713.87240345183,0.0673725212678514
11697.65965988127,0.06747350021591711
11781.403996026555,0.06716278722558874
11778.825816082668,0.06717855281228184
11726.972646529355,0.06733966670253441
11607.249720296943,0.06765643446822242
11556.912936716682,0.06781213878481536
11574.921870786617,0.06780983677367482
11808.890890416684,0.06705710764279846
12517.960124169835,0.06506795939791762
13082.465619742667,0.06363284775170955
13281.054656730767,0.0631715178781575
13231.524493749186,0.06329811913394799
13138.147413460589,0.06352965842078317
12944.67345707643,0.06398173991467708
12775.0276705733,0.06447662307535279
12621.085746685798,0.06485290778952382
12534.572028135419,0.06507374229522721
12357.435702255105,0.06552769071255754
12269.389345672997,0.06578259276747564
12328.839693543987,0.06560075356395396
12414.40825294965,0.06538469756114061
12550.238634047852,0.0649999304728883
12564.73469314044,0.06493794809280985
12630.049006767711,0.06477808706027746
12686.001622733038,0.06469712724473504
12535.960969218819,0.06504688103283619
12318.595616666329,0.06562920967665316
12202.85183895652,0.06594480359311015
12187.96666510715,0.06595648766465854
12063.655082326924,0.06635186191331142
11956.021143590955,0.0666342892706894
11967.857142411516,0.06662929964687034
12029.722589219547,0.06642585954751089
12123.692589792381,0.06618974147198321
12080.427499801439,0.0662859182754433
12048.485552556282,0.06637106863988788
12109.637399865831,0.06623341193166557
12165.566978088698,0.0660546819168944
12111.007074256599,0.0662403604456442
12040.100396862566,0.06645519722514492
12096.11183263042,0.06624371802475618
12639.839321996844,0.06480188421529204
13317.204350557437,0.06310864837055268
13662.198959364056,0.06228665766068318
13689.26755027362,0.062262276311601805
13622.386234465139,0.062425689408894876
13489.555170857897,0.06273379202281519
13328.513873552754,0.06310658111685287
13110.812631890458,0.06358337390665916
13009.778883750458,0.0638611934428297
12965.590773460066,0.06396413436255635
12873.396172819504,0.06422711750338751
12854.517288633493,0.06424457664328005
12922.977944151602,0.06409318801866168
12912.889184452688,0.06407990262642381
13072.527248651511,0.06368031450232825
13199.921268766775,0.06338387496040196
13145.578736296999,0.06353389623976907
