0,1,2,3,4,5,6,7,8,9,10,11,12
3884.524416661722,3396.5643748089506,3275.051470276291,4110.512011180347,3946.8615871206293,4741.675710506965,6207.738096575935,1108.8756282348527,1150.6563461327287,712.3809529526878,646.1659363633332,386.82666720133994,701.7759979387041
3959.567010649657,3517.5456984129414,3281.5517305844296,4043.4614076098997,3984.018042625794,5232.983248370501,6104.8257331969135,1054.5217611626379,1140.9879745374535,767.780084110636,982.8091383677511,384.57804169230974,695.6011087435035
3554.8589449520778,3385.816346809499,3230.627451317755,4059.366191978981,3706.42021663022,5476.509661070573,6105.681721227861,1294.489260159448,1092.474309678353,674.5017093480652,758.6599454596657,723.2529897975384,588.5887775279996
3815.8698381426398,3492.96531548628,3172.1156435033745,4175.1034528772,3710.038870400156,4846.453193853714,6181.630702955777,944.7310064377751,1094.7938271820635,690.5945078021147,651.4943556942795,427.77318262410193,625.5009140638359
4257.492276700964,3248.9026147941586,3259.1693774736073,3953.279023918459,3770.5849109224614,4535.080240553754,5798.130150113341,1034.9306983031029,1082.9435745494523,704.1017542316071,632.2895237016651,458.6366335564478,622.2951003475728
4061.971898202985,3294.696933451885,3024.3902439024378,3866.962894360177,3757.6223530554635,4901.158054817585,6352.515526981441,1027.5341194816142,1072.0062175333026,810.6390642988422,754.7995719946796,603.2555116048333,726.863124385647
4392.040759764949,3423.973672516845,3087.9847218431555,3725.0803238958383,3665.721971661251,4921.969957573674,6466.463026600485,1143.5444341990974,1176.3414168417032,693.4506865264376,711.9443459967151,563.1165938261016,632.2288436118503
4259.333581519579,3826.6431815977207,2825.810354237849,3686.8925663251903,3967.6435062290197,4461.725729389004,6425.128146715601,1212.7817830234699,1488.2270199988727,706.3911532997528,738.6252628075592,381.62035811552903,586.2591013304146
4156.367390295055,3717.5413587003036,2967.9545565470594,3826.6343316065645,4064.6941543868593,4105.882416782029,7717.698505449049,960.6187735996876,1134.8131639683338,719.7161337035267,623.6311456981788,348.1820763644844,596.0575883503016
4154.814898884813,3744.0381419709597,2832.6795410239,3553.709970850143,4177.232940744033,4191.700255753093,7552.148906196129,932.0285876296176,1483.9692976351553,676.5402635674718,1151.2188460716088,478.30235135945986,595.874331646007
4207.332976183508,3643.8263077251822,2862.532033300142,3477.456441282167,4117.080793874041,4333.872662981556,6950.496559532031,963.0499218612188,1323.7449615243677,660.7721713678181,863.6211493051645,549.1369796051652,602.9772352684396
4010.8844559576123,3868.5010430380503,2982.268370631865,3392.5599350371585,4237.1090344445765,4291.394288731746,6470.322177202392,982.6076600721044,1416.1424047658406,708.9225846538342,753.9616689787719,460.0432543947316,600.9252205815195
3927.241073056541,3882.619471736998,3049.4340811818993,3523.510772780516,4068.8725061115692,4552.11615641105,7042.66904448918,1369.0346834129552,1805.5032544807452,811.1088274857509,709.7461400508984,368.0343092596271,685.2153015217328
3824.138938620892,4258.137944632348,3264.7171135177837,3833.881247916342,4037.1799549587,4911.886420244501,6243.225314658028,1309.404469838589,2140.596009536722,676.8193271251699,695.309347256442,393.9772821900734,665.3462897253344
3713.8616061876573,3973.6946641768873,3324.878937845891,3949.227194737983,3940.776644122511,5058.992014628128,6221.790869890738,1045.452762752154,1506.4437745421533,725.8519771886948,628.4310287984307,393.1603453540176,639.3267272533668
3794.867476554928,3469.4774457160097,3302.944081977011,3865.434785309055,3807.6374605284873,4946.710624845653,6825.580957616521,940.2900221471486,2112.7736301417917,732.9336387952887,731.9313143219024,293.58141712012196,584.670309893535
